0.6495201666666667 0.0 0.0010257314238000797 0.0
0.6515811170033671 0.0017951957830372152 0.0011760542258268801 7.403262554334548e-07
0.6551088959036606 0.0035903915660744305 0.0008872859059149064 1.4806525108669096e-06
0.6593176935793039 0.005385587349111646 0.0010519158239171024 2.220978766300365e-06
0.6634551566348083 0.007180783132148861 0.0008625893317641377 2.961305021733819e-06
0.6674534382075249 0.008975978915186075 0.0010029835744001768 3.7016312771672743e-06
0.6715126075152619 0.010771174698223291 0.001007101927561134 4.44195753260073e-06
0.6755156092646484 0.012566370481260506 0.0010391845760451034 5.182283788034185e-06
0.6792113570405188 0.014361566264297722 0.0010460227088135252 5.922610043467638e-06
0.6830206681645868 0.016156762047334936 0.001112047024476036 6.662936298901094e-06
0.6868360758714521 0.01795195783037215 0.0009755602320011451 7.403262554334549e-06
0.6905055030320986 0.019747153613409365 0.0010443195631426577 8.143588809768004e-06
