0.7561117920240529 0.0 0.009010240081908682 0.0
0.7457339318790364 0.005026548211453843 0.00857956794992033 2.0729135308430606e-06
0.7376898327519299 0.010053096422907686 0.009954825874025464 4.145827061686121e-06
0.7286619319935609 0.015079644634361528 0.007972402044162663 6.21874059252918e-06
0.719840134178623 0.02010619284581537 0.007830672154549977 8.291654123372242e-06
0.707019106257686 0.025132741057269214 0.008530463913843987 1.0364567654215303e-05
0.6988131984495538 0.030159289268723057 0.008438187794329607 1.243748118505836e-05
0.6943654765266856 0.035185837480176896 0.0071873401740037085 1.4510394715901418e-05
0.6868194373236404 0.04021238569163074 0.008928459398829226 1.6583308246744485e-05
0.6775054266427286 0.04523893390308458 0.008053350433131594 1.8656221777587545e-05
0.6662313687168936 0.05026548211453843 0.007786578908803269 2.0729135308430605e-05
0.6574327433982305 0.055292030325992274 0.0080310490913855 2.280204883927367e-05
