0.1602 0.7989 0.7935 0.7849 0.7892
0.1366 0.7882 0.7785 0.7871 0.7817
0.1624 0.7871 0.7892 0.7925 0.7903
0.1430 0.7796 0.7871 0.7839 0.7796
0.1570 0.7839 0.7774 0.7839 0.7914
0.1570 0.7860 0.7806 0.7903 0.7892
0.1548 0.7839 0.7828 0.7817 0.7860
0.1559 0.7925 0.8215 0.7817 0.7839
0.1505 0.7871 0.7806 0.7925 0.7882
0.1570 0.7882 0.8570 0.7903 0.8624
0.1860 0.7882 0.7882 0.7839 0.7903
0.1161 0.7849 0.8129 0.7785 0.7903
0.1473 0.7925 0.7925 0.8054 0.7806
0.1613 0.7806 0.7871 0.7882 0.7903
0.1548 0.7828 0.7892 0.7978 0.7860
0.1849 0.7903 0.7839 0.7871 0.8097
0.1570 0.7892 0.7903 0.7882 0.7882
0.1591 0.7860 0.7839 0.7925 0.7882
0.1591 0.7806 0.7914 0.7860 0.7892
0.1215 0.7860 0.7946 0.7817 0.7882
0.1495 0.7882 0.7882 0.7699 0.7903
0.0903 0.7925 0.7892 0.7925 0.7806
0.1473 0.8785 0.7839 0.8473 0.7753
0.1484 0.7860 0.8194 0.7871 0.8269
0.1269 0.7860 0.7935 0.7871 0.7968
0.1548 0.7882 0.7871 0.7892 0.7785
0.1548 0.7903 0.8570 0.7871 0.7817
0.1484 0.7871 0.7957 0.7882 0.7860
0.1548 0.7892 0.7892 0.7892 0.7839
0.1591 0.7860 0.7882 0.8172 0.7882
0.1495 0.7882 0.7892 0.7882 0.7903
0.1484 0.7892 0.8043 0.7882 0.8828
0.0978 0.8140 0.7882 0.7828 0.7796
0.1452 0.7925 0.7828 0.7796 0.7968
0.1570 0.7839 0.7946 0.7860 0.7903
0.1527 0.8129 0.7925 0.7892 0.8634
0.1140 0.7860 0.7914 0.7892 0.7903
0.1505 0.7935 0.7871 0.7860 0.7828
0.1452 0.8000 0.7903 0.7742 0.7860
0.1548 0.7935 0.7903 0.7860 0.8591
0.1527 0.7935 0.7925 0.7828 0.7871
0.1527 0.7946 0.7871 0.7892 0.7796
0.1473 0.7806 0.7946 0.7871 0.8677
0.1452 0.7785 0.7871 0.7892 0.7806
0.1699 0.7817 0.7882 0.7892 0.8290
0.1462 0.7871 0.7828 0.7892 0.7860
0.1409 0.7903 0.7925 0.7796 0.7957
0.1538 0.7742 0.7753 0.7806 0.7849
0.1452 0.7892 0.7892 0.7817 0.7957
0.1559 0.7699 0.7903 0.7710 0.7839
0.1505 0.8118 0.7849 0.7828 0.8054
