0.7560271590286621 0.0 0.008769220942076472 0.00043531181983032306
0.7462447108054991 0.025132739636046283 0.008045115016646972 0.0004899316730133156
0.7379902783848268 0.050265479272092566 0.008590737911223117 0.0005620004299295044
0.7297469969227478 0.07539821890813884 0.007812383535781429 0.0006457017094153862
0.7189836275595037 0.10053095854418513 0.008380856885260756 0.0007370832294419934
0.7084041843957939 0.1256636981802314 0.00814190442109549 0.0008336230874855901
0.7007976182519744 0.1507964378162777 0.009718766460953952 0.0009337226526839003
0.6942708363842529 0.17592917745232395 0.007769788946251774 0.001036350957717893
0.6857884517385405 0.20106191708837026 0.007860492967002896 0.001140825752808995
0.6768266367078237 0.22619465672441655 0.008394078467398916 0.0012466829044561856
0.6665836386194903 0.2513273963604628 0.007391336254030198 0.001353598132953829
0.6581642137756699 0.27646013599650915 0.007815605774519273 0.0014613392221146182
